key,carte,shape,image,text_fr,text_en,desc_fr,desc_en,example_fr,example_en,latin,proverbe,link_fr,link_en
6.1.2.2.1,,circle,,Citogenèse,,,,,,,,https://web.archive.org/web/20111118010341/http://xkcd.com/978,
6.1.3,,circle,,Attention sélective,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/159/Selective-Attention,
6.1.3.1,,circle,,Raisonnement motivé,,,,,,,,http://skepdic.com/motivatedreasoning.html,
6.1.3.1.1,,circle,,Double standard,,,,,,,,https://fr.wikipedia.org/wiki/Double_standard,
6.1.3.1.1.1,,circle,,Plaidoirie spéciale,,,,,,,,https://en.wikipedia.org/wiki/Special_pleading,
6.1.3.1.1.1.1,,circle,,Demande d'exemption,,,,,,,,http://www.ditext.com/fearnside/33.html,
6.1.3.1.1.2,,circle,,Restriction mentale,,,,,,,,https://fr.wikipedia.org/wiki/Restriction_mentale,
6.1.3.1.1.2.1,,circle,,Ne pas en dire trop,,,,,,,,https://en.wikipedia.org/wiki/Economical_with_the_truth,
6.1.3.1.1.2.2,,circle,,Mensonge par omission,,,,,,,,https://fr.wikipedia.org/wiki/Mensonge#Cas_du_mensonge_par_omission,
6.1.3.1.1.3,,circle,,Un seul côté,,,,,,,,http://www.fallacyfiles.org/onesided.html,
6.1.3.1.1.3.1,,circle,,Ignore la contre-preuve,,,,,,,,http://www.bargain-storage.com/uploads/9/8/7/4/9874916/attacking.faulty.reasoning.a.practical.guide.to.fallacyfree.arguments.pdf#page=208,
6.1.3.1.1.3.2,,circle,,Bouc émissaire,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/158/Scapegoating,
6.1.3.1.1.4,,circle,,Mauvaise foi,,,,,,,,https://en.wikipedia.org/wiki/Bad_faith,
6.1.3.1.2,,circle,,Pensée sélective,,,,,,,,http://skepdic.com/selectiv.html,
6.1.3.1.2.1,,circle,,Argument par la lecture sélective,,,,,,,,http://www.don-lindsay-archive.org/skeptic/arguments.html#selective_reading,
6.1.3.1.2.2,,circle,,Omission d'une preuve clé,,,,,,,,http://www.bargain-storage.com/uploads/9/8/7/4/9874916/attacking.faulty.reasoning.a.practical.guide.to.fallacyfree.arguments.pdf#page=186,
6.1.3.1.2.3,,circle,,Biais de confirmation,,,,,,,,http://skepdic.com/confirmbias.html,
6.1.3.1.2.4,,circle,,Scotomisation,,,,,,,,https://fr.wikipedia.org/wiki/Scotomisation,
6.1.3.1.3,,circle,,Biais de publication,,,,,,,,https://fr.wikipedia.org/wiki/Biais_de_publication,
6.1.3.1.3.1,,circle,,Biais du chapeau blanc,,,,,,,,https://en.wikipedia.org/wiki/White_hat_bias,
6.1.3.1.3.2,,circle,,Effet tiroir,,,,,,,,https://fr.wikipedia.org/wiki/Biais_de_publication#Effet_tiroir,
6.1.3.2,,circle,,Effet de l'expérimentateur,,,,,,,,http://skepdic.com/experimentereffect.html,
6.1.3.3,,circle,,Cécité d'inattention,,,,,,,,http://skepdic.com/inattentionalblindness.html,
6.2,,circle,,Changer l'objectif,,,,,,,,https://en.wikipedia.org/wiki/Moving_the_goalposts,
6.2.1,,circle,,Relever la barre,,,,,,,,https://en.wiktionary.org/wiki/raise_the_bar,
6.2.1.1,,circle,,Sophismes d'objection,,,,,,,,http://www.ditext.com/fearnside/37.html,
6.2.1.1.1,,circle,,Solution parfaite,,,,,,,,https://en.wikipedia.org/wiki/Nirvana_fallacy,
6.2.1.1.1.1,,circle,,Holisme logique,,,,,,,,https://fr.wikipedia.org/wiki/Holisme_logique,
6.2.1.1.2,,circle,,La science s'est déjà trompée,,,,,,,,http://rationalwiki.org/wiki/Science_was_wrong_before,
6.2.1.1.3,,circle,,Le média s'est déjà trompé,,,,,,,,http://rationalwiki.org/wiki/Media_was_wrong_before,
6.2.1.1.4,,circle,,La pendule cassée inverse,,,,,,,,http://rationalwiki.org/wiki/Inverse_stopped_clock,
6.2.1.2,,circle,,Confondre une explication et une excuse,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/71/Confusing-an-Explanation-with-an-Excuse,
6.2.1.3,,circle,,Une seule preuve,,,,,,,,http://rationalwiki.org/wiki/One_single_proof,
6.2.1.4,,circle,,Renverser la charge de la preuve,,,,,,,,https://fr.wikipedia.org/wiki/Renverser_la_charge_de_la_preuve_(philosophie),
6.2.1.4.1,,circle,,Prouver la non-existence,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/145/Proving-Non-Existence,
6.2.2,,circle,,Le beurre et l'argent du beurre,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/101/Having-Your-Cake,
6.2.2.1,,circle,,Ne pas se mouiller,,,,,,,,http://www.don-lindsay-archive.org/skeptic/arguments.html#state,
6.2.2.1.1,,circle,,Langue de bois,,,,,,,,https://fr.wikipedia.org/wiki/Langue_de_bois,
6.2.2.1.2,,circle,,Assertion ambigue,,,,,,,,http://www.don-lindsay-archive.org/skeptic/arguments.html#ambig_assertion,
6.2.2.2,,circle,,Donner à boire et à manger,,,,,,,,https://fr.wiktionary.org/wiki/il_y_a_%C3%A0_boire_et_%C3%A0_manger,
6.2.2.2.1,,circle,,Si par Whisky,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/107/If-By-Whiskey,
6.2.2.3,,circle,,Se couvrir,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/102/Hedging,
6.2.2.3.1,,circle,,Argument post dispute,,,,,,,,https://en.wikipedia.org/wiki/Post_disputation_argument,
6.2.2.4,,circle,,Porte de sortie,,,,,,,,http://rationalwiki.org/wiki/Escape_hatch,
6.2.2.4.1,,circle,,Où est le mal?,,,,,,,,http://rationalwiki.org/wiki/What%27s_the_harm,
6.2.2.4.2,,circle,,Départ optionel,,,,,,,,http://skepdic.com/opstart.html,
6.2.3,,circle,,Baisser la barre,,,,,,,,https://www.usingenglish.com/reference/idioms/lower+the+bar.html,
6.2.3.1,,circle,,Argumentum a silentio,,,,,,,,https://fr.wikipedia.org/wiki/Argumentum_a_silentio,
6.2.3.2,,circle,,Trivialisme,,,,,,,,https://en.wikipedia.org/wiki/Trivialism,
6.2.3.2.1,,circle,,Se faire l'avocat du diable,,,,,,,,https://fr.wikipedia.org/wiki/Avocat_du_diable,
6.2.3.3,,circle,,Argument de l'effort notable,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/137/Notable-Effort,
6.2.3.3.1,,circle,,Pour la forme,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/176/Tokenism,
6.2.3.4,,circle,,Cout irrécupérable,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/173/Sunk-Cost-Fallacy,
6.3,,circle,,Règles biaisées (Idola mentis),,,,,,,,https://en.wikipedia.org/wiki/Baconian_method#Idols_of_the_mind_.28idola_mentis.29,
6.3.1,,circle,,Biais naturels (Idola tribus),,,,,,,,https://en.wikipedia.org/wiki/Idola_tribus,
6.3.1.1,,circle,,Sophisme animiste,,,,,,,,https://en.wikipedia.org/wiki/Animistic_fallacy,
6.3.1.2,,circle,,Biais de négativité,,,,,,,,http://skepdic.com/negativitybias.html,
6.3.1.3,,circle,,Projection psychologique,,,,,,,,https://en.wikipedia.org/wiki/Psychological_projection,
6.3.1.3.1,,circle,,Renvoyer la balle,,,,,,,,https://en.wikipedia.org/wiki/Buck_passing,
6.3.1.3.2,,circle,,Blâmer la victime,,,,,,,,https://fr.wikipedia.org/wiki/Bl%C3%A2mer_la_victime,
6.3.1.3.3,,circle,,Auto-flagelation,,,,,,,,https://en.wikipedia.org/wiki/Self-blame_(psychology),
6.3.1.4,,circle,,Projection mentale,,,,,,,,https://en.wikipedia.org/wiki/Mind_projection_fallacy,
6.3.1.5,,circle,,Dispositionalisme,,,,,,,,https://en.wikipedia.org/wiki/Dispositional_attribution,
6.3.1.5.1,,circle,,Erreur fondamentale d'attribution,,,,,,,,https://fr.wikipedia.org/wiki/Erreur_fondamentale_d%27attribution,
6.3.2,,circle,,Biais culturels (Idola specus),,,,,,,,https://en.wikipedia.org/wiki/Idola_specus,
6.3.2.1,,circle,,Biais de proportionalité,,,,,,,,http://skepdic.com/proportionalitybias.html,
6.3.2.1.1,,circle,,Pari de Galilée,,,,,,,,http://rationalwiki.org/wiki/Galileo_gambit,
6.3.2.1.2,,circle,,Conspirationisme,,,,,,,,https://fr.wikipedia.org/wiki/Th%C3%A9orie_du_complot,
6.3.2.1.2.1,,circle,,Sophisme furtif,,,,,,,,https://en.wikipedia.org/wiki/Furtive_fallacy,
6.3.2.1.3,,circle,,Sophisme de regression,,,,,,,,http://www.fallacyfiles.org/regressf.html,
6.3.2.2,,circle,,Biais de Subjectivité,,,,,,,,https://en.wikipedia.org/wiki/Subjectivity,
6.3.2.2.1,,circle,,Erreur d'attribution finale,,,,,,,,https://en.wikipedia.org/wiki/Ultimate_attribution_error,
6.3.2.2.1.1,,circle,,Sophisme de Préjudice,,,,,,,,http://rationalwiki.org/wiki/Fallacy_of_opposition#Fallacy_of_prejudice,
6.3.2.2.1.1.1,,circle,,Racisme,,,,,,,,https://fr.wikipedia.org/wiki/Racisme,
6.3.2.2.1.1.2,,circle,,Sexisme,,,,,,,,https://fr.wikipedia.org/wiki/Sexisme,
6.3.2.2.1.1.3,,circle,,Nationalisme,,,,,,,,https://fr.wikipedia.org/wiki/Nationalisme,
6.3.2.2.1.1.4,,circle,,Bigoterie religieuse,,,,,,,,https://en.wikipedia.org/wiki/Religious_discrimination,
6.3.2.2.1.1.5,,circle,,Classisme,,,,,,,,https://fr.wikipedia.org/wiki/Classisme,
6.3.3,,circle,,Biais dogmatiques (Idola theatri),,,,,,,,https://en.wikipedia.org/wiki/Idola_theatri,
6.3.3.1,,circle,,Contraste injustifié,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/179/Unwarranted-Contrast,
6.3.3.2,,circle,,Argument du package,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/139/Package-Deal-Fallacy,
6.3.3.3,,circle,,Sophisme de la virtualité,,,,,,,,https://en.wikipedia.org/wiki/Virtuality_fallacy,
6.3.3.4,,circle,,Argument par la physique quantique,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/147/Quantum-Physics-Fallacy,
6.3.3.5,,circle,,Pseudo-philosophie,,,,,,,,https://fr.wikipedia.org/wiki/Pseudo-philosophie,
6.3.3.6,,circle,,Logocentrisme,,,,,,,,http://www.cs.oswego.edu/~blue/xhx/books/semiotics/glossaryL/section41/main.html,
6.3.3.7,,circle,,Appel au spirituel,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/164/Spiritual-Fallacy,
6.3.3.8,,circle,,Dogme,,,,,,,,https://fr.wikipedia.org/wiki/Dogme,
6.3.4,,circle,,Biais linguisitques (Idola fori),,,,,,,,https://en.wikipedia.org/wiki/Idola_fori,
7,,square,,Blocage,,,,,,,,http://www.ditext.com/fearnside/39.html,
7.1,,circle,,Refus du débat,,,,,,,,,
7.1.1,,circle,,Relativisme,,,,,,,,http://www.ditext.com/fearnside/9.html#b,
7.1.1.1,,circle,,Sophisme subjectiviste,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/171/Subjectivist-Fallacy,
7.1.1.1.1,,circle,,Truthiness,,,,,,,,https://fr.wikipedia.org/wiki/Truthiness,
7.1.1.2,,circle,,Plus faux que faux,,,,,,,,http://rationalwiki.org/wiki/Wronger_than_wrong,
7.1.2,,circle,,Sophismes d'Explication,,,,,,,,http://www.onegoodmove.org/fallacy/explan_index.htm,
7.1.2.1,,circle,,Postulat infalsifiable,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/178/Unfalsifiability,
7.1.2.1.1,,circle,,Argument autocollant,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/160/Self-Sealing-Argument,
7.1.2.1.2,,circle,,Intestabilité,,,,,,,,http://www.onegoodmove.org/fallacy/untest.htm,
7.1.2.2,,circle,,Profondeur limitée,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/118/Limited-Depth,
7.1.2.2.1,,circle,,Réfutation lapidaire,,,,,,,,https://en.wikipedia.org/wiki/Argumentum_ad_lapidem,
7.1.2.2.1.1,,circle,,Balayer d'un rever de main,,,,,,,,http://rationalwiki.org/wiki/Handwave,
7.1.2.3,,circle,,Portée limitée,,,,,,,,http://www.onegoodmove.org/fallacy/liscope.htm,
7.1.2.4,,circle,,Mauvais Support,,,,,,,,http://www.onegoodmove.org/fallacy/nonsup.htm,
7.1.2.5,,circle,,Support subverti,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/172/Subverted-Support,
7.1.3,,circle,,Preuve par assertion,,,,,,,,https://en.wikipedia.org/wiki/Proof_by_assertion,
7.1.3.1,,circle,,Défaut d'élucidation (Obscurum per Obscurius),,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/85/Failure_to_Elucidate,
7.1.3.2,,circle,,Parler vite,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/46/Argument-by-Fast-Talking,
7.1.3.3,,circle,,Argumentum ad nauseam,,,,,,,,https://fr.wikipedia.org/wiki/Argumentum_ad_nauseam,
7.1.3.3.1,,circle,,Lavage de cerveau,,,,,,,,https://fr.wikipedia.org/wiki/Lavage_de_cerveau,
7.1.3.3.2,,circle,,Delenda Carthago,,,,,,,,https://fr.wikipedia.org/wiki/Delenda_Carthago,
7.1.3.4,,circle,,Langage idiosynchratique,,,,,,,,http://www.ditext.com/fearnside/51.html,
7.1.3.5,,circle,,Nier la contre-preuve,,,,,,,,http://www.bargain-storage.com/uploads/9/8/7/4/9874916/attacking.faulty.reasoning.a.practical.guide.to.fallacyfree.arguments.pdf#page=207,
7.1.3.5.1,,circle,,Argument par l'acharnement,,,,,,,,http://www.don-lindsay-archive.org/skeptic/arguments.html#dogged,
7.1.3.5.1.1,,circle,,Négationisme,,,,,,,,https://en.wikipedia.org/wiki/Denialism,
7.1.3.6,,circle,,Clamer la victoire malgré la défaite,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XIV,
7.1.3.7,,circle,,Plus c'est gros, plus ça passe,,,,,,,,https://en.wikipedia.org/wiki/Big_lie,
7.2,,circle,,Sabotage,,,,,,,,https://en.wikipedia.org/wiki/Sabotage,
7.2.1,,circle,,Fausse piste,,,,,,,,https://en.wikipedia.org/wiki/Red_herring,
7.2.1.1,,circle,,Changer le sujet,,,,,,,,http://www.don-lindsay-archive.org/skeptic/arguments.html#digression,
7.2.1.1.1,,circle,,Digression,,,,,,,,https://fr.wikipedia.org/wiki/Digression,
7.2.1.1.2,,circle,,Interrompre et détourner le débat,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XVIII,
7.2.1.2,,circle,,Eviter la question,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/61/Avoiding-the-Issue,
7.2.1.2.1,,circle,,Conclusion non pertinente (Ignoratio elenchi),,,,,,,,https://fr.wikipedia.org/wiki/Ignoratio_elenchi,
7.2.1.3,,circle,,Fausse objection,,,,,,,,https://fr.wikipedia.org/wiki/Fausse_objection,
7.2.1.3.1,,circle,,Feindre l'incompréhension,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXXI,
7.2.1.3.2,,circle,,Mettre en cause un mauvaise traduction,,,,,,,,,
7.2.1.4,,circle,,Equivalence morale,,,,,,,,http://rationalwiki.org/wiki/Moral_equivalence,
7.2.1.4.1,,circle,,Privation relative (moins pire que),,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/155/Relative-Privation,
7.2.1.4.1.1,,circle,,La mauvaise alternative,,,,,,,,http://www.ditext.com/fearnside/36.html,
7.2.1.4.2,,circle,,Le mal par le mal,,,,,,,,http://www.ditext.com/fearnside/35.html,
7.2.1.4.3,,circle,,Raison de la majorité (ad populum),,,,,,,,742a12de-b49a-434a-8634-1bb2ecf2f5c5,
7.2.1.5,,circle,,Question sans sens,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/124/Meaningless-Question,
7.2.1.6,,circle,,Défense Chewbacca,,,,,,,,https://fr.wikipedia.org/wiki/D%C3%A9fense_Chewbacca,
7.2.2,,circle,,Couper les cheveux en quatre,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XVII,
7.2.2.1,,circle,,Méthode hypercritique,,,,,,,,https://fr.wikipedia.org/wiki/M%C3%A9thode_hypercritique,
7.2.2.2,,circle,,Solution parfaite,,,,,,,,https://en.wikipedia.org/wiki/Nirvana_fallacy,
7.2.2.3,,circle,,Objection triviale,,,,,,,,http://www.bargain-storage.com/uploads/9/8/7/4/9874916/attacking.faulty.reasoning.a.practical.guide.to.fallacyfree.arguments.pdf#page=219,
7.2.3,,circle,,Empoisonner le puits,,,,,,,,https://fr.wikipedia.org/wiki/Empoisonner_le_puits,
7.2.3.1,,circle,,Poser juste des questions,,,,,,,,http://rationalwiki.org/wiki/JAQing_off,
7.2.3.2,,circle,,Convaincre le public et non l'adversaire,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXVIII,
7.2.3.3,,circle,,Tactique du complice,,,,,,,,http://rationalwiki.org/wiki/Shill_gambit,
7.2.3.4,,circle,,Démonisation,,,,,,,,http://rationalwiki.org/wiki/Demonization,
7.3,,circle,,Ad hominem,,,,,,,,https://fr.wikipedia.org/wiki/Argumentum_ad_hominem,
7.3.1,,circle,, Engagement inconsistant (Ex concessis),,,,,,,,http://www.dougwalton.ca/papers%20in%20pdf/04historical.pdf,
7.3.1.1,,circle,,Tu Quoque,,,,,,,,https://fr.wikipedia.org/wiki/Argumentum_ad_hominem#Tu_quoque,
7.3.1.1.1,,circle,,Whataboutisme,,,,,,,,http://rationalwiki.org/wiki/Whataboutism,
7.3.1.2,,circle,,Homme de paille,,,,,,,,https://fr.wikipedia.org/wiki/%C3%89pouvantail_(rh%C3%A9torique),
7.3.1.2.1,,circle,,Extension,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_I,
7.3.1.2.2,,circle,,Tirer de fausses conclusions,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXIV,
7.3.1.3,,circle,,Faux arguments,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_V,
7.3.1.3.1,,circle,,Utiliser des arguments absurdes,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XV,
7.3.1.3.2,,circle,,Répondre à de mauvais arguments par de mauvais arguments ,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXI,
7.3.1.3.3,,circle,,Accuser d'un petitio principii,,,,,,,,https://fr.wikisource.org/wiki/L%E2%80%99Art_d%E2%80%99avoir_toujours_raison/Stratag%C3%A8me_XXII,
7.3.2,,circle,,Sophisme génétique,,,,,,,,https://fr.wikipedia.org/wiki/Sophisme_g%C3%A9n%C3%A9tique,
7.3.2.1,,circle,,Culpabilité par association,,,,,,,,https://en.wikipedia.org/wiki/Association_fallacy,
7.3.2.1.1,,circle,,Reductio ad Hitlerum,,,,,,,,https://fr.wikipedia.org/wiki/Reductio_ad_Hitlerum,
7.3.2.2,,circle,,Attaque personnelle de circonstance,,,,,,,,https://fr.wikipedia.org/wiki/Argumentum_ad_hominem#Circumstanti.C3.A6,
7.3.2.2.1,,circle,,Appel au motif,,,,,,,,https://en.wikipedia.org/wiki/Appeal_to_motive,
7.3.2.3,,circle,,Appel à l'accomplissement,,,,,,,,#f51c59a1-39fa-4ad9-b878-441f13dddf29,
7.3.2.3.1,,circle,,Compliment empoisonné,,,,,,,,http://rationalwiki.org/wiki/Damning_with_faint_praise,
7.3.2.3.2,,circle,,Ad Fidentia,,,,,,,,https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/7/Ad-Fidentia,
7.3.2.4,,circle,,Sophisme d'opposition,,,,,,,,http://rationalwiki.org/wiki/Fallacy_of_opposition,
7.3.2.4.1,,circle,,Bulverisme,,,,,,,,https://en.wikipedia.org/wiki/Bulverism,
7.3.2.4.2,,circle,,Jonanisme,,,,,,,,http://rationalwiki.org/wiki/Jonanism,
7.3.2.5,,circle,,Appel à la bande,,,,,,,,http://www.nizkor.org/features/fallacies/bandwagon.html,
7.3.2.5.1,,circle,,Ergo decedo,,,,,,,,https://en.wikipedia.org/wiki/Ergo_decedo,
7.3.3,,circle,,Attaque personnelle (ad Personam),,,,,,,,https://fr.wikipedia.org/wiki/Argumentum_ad_personam,
7.3.3.1,,circle,,Appel à la retenue,,,,,,,,https://en.wikipedia.org/wiki/Tone_policing,
7.3.3.2,,circle,,Taquinerie,,,,,,,,https://en.wikipedia.org/wiki/Taunting,
7.3.3.3,,circle,,Raillerie,,,,,,,,https://en.wiktionary.org/wiki/jibe#Etymology_3,
7.3.3.4,,circle,,Diffamation,,,,,,,,https://en.wikipedia.org/wiki/Defamation,
7.3.3.5,,circle,,Insulte,,,,,,,,https://en.wikipedia.org/wiki/Insult,
7.3.3.5.1,,circle,,Lancer la chaussure,,,,,,,,https://en.wikipedia.org/wiki/List_of_shoe-throwing_incidents,
